service_date,station,source_train,target_train,source_arr_delay,target_arr_delay,gap_minutes,source_delay_class,risk_score,risk_band
2024-09-06,KIUL,12334,13420,146.0,0.0,7.0,SEVERE,0.4715928485779786,MODERATE
2024-09-20,ATP,12769,22602,132.0,0.0,8.0,SEVERE,0.4715928485779786,MODERATE
2024-09-25,MMR,12072,15945,0.0,0.0,29.0,LOW,0.4755191485199907,MODERATE
2024-09-23,VZM,18529,8503,0.0,46.0,21.0,LOW,0.5069291426331757,ELEVATED
2024-09-20,BXN,12904,12402,16.0,17.0,29.0,HIGH,0.5046171125021766,ELEVATED
2024-09-19,BVI,12480,19217,5.0,5.0,17.0,LOW,0.4908638490701904,MODERATE
2024-09-16,CVP,11022,16862,9.0,10.0,16.0,MODERATE,0.4835745837059821,MODERATE
2024-09-24,RJP,17651,17262,21.0,24.0,13.0,HIGH,0.5046861078258712,ELEVATED
2024-09-14,CBE,12679,12672,0.0,7.0,2.0,LOW,0.5074804421264971,ELEVATED
2024-09-06,KYN,12533,16532,0.0,0.0,5.0,LOW,0.47117145621960466,MODERATE
2024-09-25,JTJ,22639,22652,23.0,0.0,2.0,HIGH,0.4811238417051364,MODERATE
2024-09-05,CNB,15084,12282,0.0,26.0,16.0,LOW,0.5145313924053708,ELEVATED
2024-09-02,DNA,14813,22422,26.0,27.0,26.0,HIGH,0.5047651857727244,ELEVATED
2024-09-18,NK,12107,22224,17.0,13.0,4.0,HIGH,0.5046861078258712,ELEVATED
2024-09-09,DDU,22857,22971,0.0,0.0,5.0,LOW,0.4813044788846299,MODERATE
2024-09-04,GGN,20473,12413,4.0,0.0,23.0,LOW,0.474036929389164,MODERATE
2024-09-18,DG,12631,20635,0.0,22.0,2.0,LOW,0.5069291426331757,ELEVATED
2024-09-14,ALJN,18102,20801,25.0,12.0,4.0,HIGH,0.504794426825306,ELEVATED
2024-09-30,SUR,22158,11019,10.0,12.0,2.0,MODERATE,0.5030340147629754,ELEVATED
2024-09-11,DDU,12487,15668,0.0,33.0,13.0,LOW,0.519331696467494,ELEVATED
2024-09-02,CNB,12420,82502,41.0,2.0,11.0,HIGH,0.510337225582205,ELEVATED
2024-09-18,SEE,13226,19166,4.0,8.0,24.0,LOW,0.5064224495353994,ELEVATED
2024-09-19,MAS,20678,12621,0.0,0.0,1.0,LOW,0.51159694163706,ELEVATED
2024-09-25,OGL,12615,17488,72.0,66.0,22.0,SEVERE,0.5148847568779489,ELEVATED
2024-09-27,TNA,11099,22177,10.0,35.0,7.0,MODERATE,0.5070820834553053,ELEVATED
2024-09-01,STA,12361,11428,3.0,0.0,18.0,LOW,0.47520829853305874,MODERATE
2024-09-18,DG,12641,17235,0.0,12.0,8.0,LOW,0.5069291426331757,ELEVATED
2024-09-14,MKA,12568,12303,77.0,32.0,6.0,SEVERE,0.5143168143264313,ELEVATED
2024-09-04,GDG,17225,11139,39.0,0.0,21.0,HIGH,0.47054122782399427,MODERATE
2024-09-12,VAPI,12926,14806,0.0,2.0,13.0,LOW,0.49472123409022134,MODERATE
2024-09-27,J,20706,11402,0.0,35.0,3.0,LOW,0.5069291426331757,ELEVATED
2024-09-10,LAR,16093,12137,10.0,26.0,28.0,MODERATE,0.5035131239024631,ELEVATED
2024-09-28,CNB,12553,12436,26.0,118.0,4.0,HIGH,0.5255386387947958,ELEVATED
2024-09-20,NDB,9077,20925,0.0,4.0,10.0,LOW,0.5075865684223952,ELEVATED
2024-09-19,PPI,22312,12061,15.0,41.0,12.0,MODERATE,0.5035821192261577,ELEVATED
2024-09-01,PRYJ,11108,15076,77.0,17.0,5.0,SEVERE,0.5150290847459563,ELEVATED
2024-09-26,FZD,14218,13484,14.0,6.0,15.0,MODERATE,0.5042395450153772,ELEVATED
2024-09-27,RTM,12980,15635,0.0,0.0,4.0,LOW,0.4757233009977858,MODERATE
2024-09-19,BINA,1668,12628,251.0,498.0,22.0,SEVERE,0.5872666752586767,HIGH
2024-09-27,DGR,13005,13185,2.0,0.0,13.0,LOW,0.4748052545380084,MODERATE
2024-09-14,GZB,22410,12226,3.0,9.0,19.0,LOW,0.5311942718284272,ELEVATED
2024-09-16,TNA,12809,22538,192.0,7.0,9.0,SEVERE,0.5168767269549888,ELEVATED
2024-09-19,GIMB,22952,22956,0.0,7.0,26.0,LOW,0.507008220580029,ELEVATED
2024-09-09,YPR,12726,12725,10.0,30.0,21.0,MODERATE,0.5035821192261577,ELEVATED
2024-09-22,BSL,19003,20103,0.0,0.0,1.0,LOW,0.4757233009977858,MODERATE
2024-09-27,BHS,11071,12156,15.0,30.0,15.0,MODERATE,0.5035821192261577,ELEVATED
2024-09-02,SEGM,12688,11046,16.0,0.0,22.0,HIGH,0.46971013638854525,LOW
2024-09-26,NDLS,12398,11078,7.0,105.0,3.0,MODERATE,0.5936710452727839,HIGH
2024-09-21,ANND,19035,19034,12.0,0.0,17.0,MODERATE,0.4469007864188245,LOW
2024-09-29,BPQ,12708,12389,2.0,0.0,18.0,LOW,0.4977310694924942,MODERATE
2024-09-05,CNB,12553,12226,142.0,12.0,5.0,SEVERE,0.5160066699584612,ELEVATED
2024-09-06,ASR,12904,18310,0.0,0.0,27.0,LOW,0.5882681718210959,HIGH
2024-09-16,CNB,12403,12225,6.0,67.0,6.0,MODERATE,0.505259298930266,ELEVATED
2024-09-25,NFK,15661,12509,428.0,0.0,17.0,SEVERE,0.47079828335817275,MODERATE
2024-09-21,ZBD,13307,22420,26.0,28.0,28.0,HIGH,0.5046171125021766,ELEVATED
2024-09-06,KYN,12112,12116,0.0,0.0,13.0,LOW,0.4716379979094192,MODERATE
2024-09-17,ZB,16593,17648,85.0,32.0,4.0,SEVERE,0.5143168143264313,ELEVATED
2024-09-20,SKM,17209,12733,41.0,31.0,10.0,HIGH,0.4843535555752462,MODERATE
2024-09-29,SRC,12841,18030,2.0,47.0,23.0,LOW,0.507008220580029,ELEVATED
2024-09-14,BD,12844,12809,0.0,2.0,15.0,LOW,0.5075865684223952,ELEVATED
2024-09-29,NDLS,12556,12478,9.0,9.0,15.0,MODERATE,0.5749625456443407,HIGH
2024-09-18,BRC,9106,19034,0.0,0.0,14.0,LOW,0.448764561289204,LOW
2024-09-15,NCB,12505,12378,25.0,2.0,22.0,HIGH,0.505422611561944,ELEVATED
2024-09-13,TPJ,12638,20605,0.0,6.0,11.0,LOW,0.5075865684223952,ELEVATED
2024-09-24,BRD,12130,12855,402.0,13.0,1.0,SEVERE,0.5128150884375006,ELEVATED
2024-09-21,AGC,12724,12628,417.0,140.0,6.0,SEVERE,0.5228177456950133,ELEVATED
2024-09-09,AD,12592,17307,44.0,29.0,15.0,HIGH,0.4906948858788515,MODERATE
2024-09-25,GTL,12164,16572,0.0,0.0,4.0,LOW,0.4735539725923379,MODERATE
2024-09-11,DURG,12070,20826,2.0,0.0,24.0,LOW,0.4847508793427472,MODERATE
2024-09-17,PRYJ,5219,22405,261.0,55.0,22.0,SEVERE,0.515130285365057,ELEVATED
2024-09-26,PNBE,13249,12024,0.0,0.0,5.0,LOW,0.5218026308004686,ELEVATED
2024-09-01,ATP,16534,17307,20.0,21.0,16.0,HIGH,0.5046861078258712,ELEVATED
2024-09-23,TDL,12815,12947,105.0,0.0,20.0,SEVERE,0.4692123562673344,LOW
2024-09-29,LKS,15910,22982,22.0,0.0,16.0,HIGH,0.4703941918001285,MODERATE
2024-09-18,BTT,15652,5636,0.0,315.0,19.0,LOW,0.5088462292601454,ELEVATED
2024-09-18,GDR,17248,12615,13.0,57.0,14.0,MODERATE,0.5171501950089109,ELEVATED
2024-09-25,CNB,12314,12302,57.0,47.0,10.0,HIGH,0.5096835090985683,ELEVATED
2024-09-05,WENA,12391,13234,17.0,16.0,20.0,HIGH,0.5046861078258712,ELEVATED
2024-09-23,BL,19037,22946,21.0,0.0,17.0,HIGH,0.4703941918001285,MODERATE
2024-09-18,KJM,12509,16022,18.0,6.0,12.0,HIGH,0.5037969455170159,ELEVATED
2024-09-25,BINA,22164,19313,0.0,4.0,19.0,LOW,0.5804069488048295,HIGH
2024-09-18,AGC,12780,14320,37.0,0.0,24.0,HIGH,0.46985717241241104,LOW
2024-09-21,GAP,3322,3321,0.0,0.0,30.0,LOW,0.47535771400546917,MODERATE
2024-09-05,BKSC,13320,12020,8.0,0.0,17.0,MODERATE,0.4748028734534198,MODERATE
2024-09-12,MYA,20624,20659,11.0,5.0,1.0,MODERATE,0.47484708615436516,MODERATE
2024-09-10,VZM,18464,7165,14.0,115.0,16.0,MODERATE,0.5078065948630793,ELEVATED
2024-09-23,BVI,20902,22971,25.0,13.0,11.0,HIGH,0.4880662113597752,MODERATE
2024-09-06,ET,22191,12142,8.0,0.0,27.0,MODERATE,0.4815320072960258,MODERATE
2024-09-06,BKP,12023,13288,20.0,15.0,9.0,HIGH,0.5046861078258712,ELEVATED
2024-09-28,GMO,22912,18624,10.0,0.0,30.0,MODERATE,0.4739707447712887,MODERATE
2024-09-09,ADI,22451,22915,8.0,0.0,22.0,MODERATE,0.4741188180418366,MODERATE
2024-09-12,MYS,20659,12786,0.0,0.0,25.0,LOW,0.5338979491970008,ELEVATED
2024-09-29,BZA,12839,17488,21.0,0.0,20.0,HIGH,0.4718209489841331,MODERATE
2024-09-01,AGC,20172,12716,30.0,121.0,25.0,HIGH,0.5089896614096461,ELEVATED
2024-09-16,BSP,12441,18237,0.0,3.0,2.0,LOW,0.5112744432692784,ELEVATED
2024-09-22,GKP,4137,11124,246.0,0.0,24.0,SEVERE,0.4679658245414824,LOW
2024-09-28,BWN,13072,13186,0.0,0.0,9.0,LOW,0.46575175038334304,LOW
2024-09-04,BPP,17247,12863,28.0,210.0,2.0,HIGH,0.5089105834627928,ELEVATED
2024-09-05,ANND,12844,14708,6.0,31.0,7.0,MODERATE,0.45263686870186454,LOW
2024-09-18,BH,20907,12953,6.0,0.0,30.0,MODERATE,0.4644601212342693,LOW
2024-09-05,RNC,20897,18105,0.0,107.0,7.0,LOW,0.5111536182700973,ELEVATED
2024-09-30,WKR,19119,9575,6.0,11.0,19.0,MODERATE,0.48633959252296316,MODERATE
2024-09-27,NVS,22953,12935,17.0,15.0,17.0,HIGH,0.4752418285855611,MODERATE
2024-09-06,MB,15909,12327,7.0,0.0,28.0,MODERATE,0.4541297197804487,LOW
2024-09-04,MABA,22163,22162,0.0,2.0,17.0,LOW,0.5075865684223952,ELEVATED
2024-09-10,ASR,12498,22429,14.0,20.0,16.0,MODERATE,0.5977593455546565,HIGH
2024-09-25,RPH,3048,13046,3.0,9.0,21.0,LOW,0.5069291426331757,ELEVATED
2024-09-29,GD,15211,15114,60.0,215.0,15.0,HIGH,0.5179929743137759,ELEVATED
2024-09-18,NLR,18189,8311,9.0,33.0,19.0,MODERATE,0.5035821192261577,ELEVATED
2024-09-23,LKO,22425,12237,0.0,5.0,20.0,LOW,0.5075865684223952,ELEVATED
2024-09-16,KGG,15713,15284,9.0,0.0,29.0,MODERATE,0.4739707447712887,MODERATE
2024-09-14,BHC,12073,12892,112.0,0.0,12.0,SEVERE,0.47217400616076466,MODERATE
2024-09-09,ANND,19035,22138,40.0,10.0,8.0,HIGH,0.47131747767718507,MODERATE
2024-09-06,TPJ,12654,16615,3.0,8.0,5.0,LOW,0.5069291426331757,ELEVATED
2024-09-26,SDL,15159,18247,0.0,0.0,4.0,LOW,0.4757233009977858,MODERATE
2024-09-16,MB,22356,12430,30.0,97.0,5.0,HIGH,0.5410270453214155,ELEVATED
2024-09-15,NJP,15904,12506,0.0,25.0,4.0,LOW,0.5069887295963601,ELEVATED
2024-09-05,RGDA,18530,18108,9.0,2.0,13.0,MODERATE,0.5042395450153772,ELEVATED
2024-09-14,AWY,6041,16315,49.0,25.0,21.0,HIGH,0.5016512307964197,ELEVATED
2024-09-28,BINA,15030,9189,6.0,7.0,24.0,MODERATE,0.5807846380252946,HIGH
2024-09-09,ANV,18045,12862,8.0,109.0,11.0,MODERATE,0.5078065948630793,ELEVATED
2024-09-15,TIR,16306,16346,29.0,18.0,12.0,HIGH,0.5046861078258712,ELEVATED
2024-09-25,BH,12961,12902,0.0,0.0,1.0,LOW,0.44132497204155463,LOW
2024-09-12,NU,15018,12188,212.0,0.0,3.0,SEVERE,0.4715928485779786,MODERATE
2024-09-07,ARA,15945,20933,0.0,0.0,11.0,LOW,0.47618984268760034,MODERATE
2024-09-09,TEL,12603,22860,0.0,26.0,1.0,LOW,0.5123192575855728,ELEVATED
2024-09-22,TNA,15017,12127,2.0,10.0,18.0,LOW,0.5117744782262943,ELEVATED
2024-09-05,NDLS,12310,12005,0.0,3.0,8.0,LOW,0.5729550209109877,HIGH
2024-09-12,ASN,12315,12023,0.0,0.0,30.0,LOW,0.4763913731624016,MODERATE
2024-09-13,ED,7200,22637,402.0,41.0,9.0,SEVERE,0.5145623428135395,ELEVATED
2024-09-03,BKI,19411,19715,20.0,0.0,23.0,HIGH,0.46971013638854525,LOW
2024-09-06,ST,9093,12009,0.0,0.0,3.0,LOW,0.4757233009977858,MODERATE
2024-09-03,NGN,11040,12139,13.0,27.0,3.0,MODERATE,0.5033421319312283,ELEVATED
2024-09-27,RBL,15075,14123,23.0,21.0,27.0,HIGH,0.5046171125021766,ELEVATED
2024-09-12,CNB,14619,5734,2.0,0.0,3.0,LOW,0.47826827533118016,MODERATE
2024-09-24,GTL,17604,12793,22.0,0.0,8.0,HIGH,0.4681962383454365,LOW
2024-09-18,DNR,13233,13288,0.0,55.0,10.0,LOW,0.5069291426331757,ELEVATED
2024-09-24,GDA,19019,9043,0.0,20.0,11.0,LOW,0.5069291426331757,ELEVATED
2024-09-07,NILE,13465,13141,10.0,6.0,27.0,MODERATE,0.5041705496916826,ELEVATED
2024-09-01,UMB,14217,12471,0.0,0.0,25.0,LOW,0.4926424304235825,MODERATE
2024-09-13,ALJN,12554,12562,29.0,20.0,16.0,HIGH,0.501498868772954,ELEVATED
2024-09-04,KYN,17412,22944,0.0,15.0,15.0,LOW,0.5069291426331757,ELEVATED
2024-09-18,LKO,12555,12229,31.0,0.0,9.0,HIGH,0.4703941918001285,MODERATE
2024-09-24,KYN,12262,22160,234.0,20.0,13.0,SEVERE,0.5152116948267143,ELEVATED
2024-09-17,SPJ,13186,13419,0.0,9.0,9.0,LOW,0.514323372464597,ELEVATED
2024-09-28,RKMP,12192,11071,271.0,21.0,13.0,SEVERE,0.5152116948267143,ELEVATED
2024-09-22,RJY,12739,18189,4.0,35.0,16.0,LOW,0.506343371588546,ELEVATED
2024-09-29,BBK,22538,15708,32.0,20.0,24.0,HIGH,0.5047651857727244,ELEVATED
2024-09-23,RYP,12861,12776,10.0,40.0,30.0,MODERATE,0.5035131239024631,ELEVATED
2024-09-15,NJP,22301,13245,92.0,3.0,21.0,SEVERE,0.5164229398555165,ELEVATED
2024-09-12,SBP,18189,18309,0.0,5.0,20.0,LOW,0.5075865684223952,ELEVATED
2024-09-08,BSB,13238,14005,25.0,2.0,12.0,HIGH,0.5076333046485672,ELEVATED
2024-09-14,MTJ,13240,12001,18.0,77.0,9.0,HIGH,0.505435886629135,ELEVATED
2024-09-18,NDLS,12446,11906,10.0,0.0,5.0,MODERATE,0.522607807249345,ELEVATED
2024-09-03,ATP,11311,12251,48.0,0.0,2.0,HIGH,0.47007468613417974,MODERATE
2024-09-13,PER,22650,22652,0.0,8.0,28.0,LOW,0.46871676351790126,LOW
2024-09-30,NAD,19490,19038,2.0,293.0,8.0,LOW,0.5111536182700973,ELEVATED
2024-09-04,GP,18451,22840,70.0,0.0,3.0,SEVERE,0.4715928485779786,MODERATE
2024-09-18,GD,12532,12555,48.0,24.0,1.0,HIGH,0.5115841342251198,ELEVATED
2024-09-20,MS,12759,16115,0.0,0.0,9.0,LOW,0.49040492580382516,MODERATE
2024-09-05,GD,11124,14674,24.0,10.0,21.0,HIGH,0.5087561479072463,ELEVATED
2024-09-23,KSG,19711,9722,11.0,0.0,1.0,MODERATE,0.4724945462341629,MODERATE
2024-09-24,BKI,12195,12015,27.0,5.0,19.0,HIGH,0.5053435336150908,ELEVATED
2024-09-15,JSG,18189,20836,60.0,0.0,29.0,HIGH,0.46940685978189983,LOW
2024-09-15,FUT,3484,13484,0.0,0.0,8.0,LOW,0.4757233009977858,MODERATE
2024-09-28,DPR,13010,15119,39.0,68.0,1.0,HIGH,0.504833143849737,ELEVATED
2024-09-15,TPJ,20628,12635,16.0,20.0,9.0,HIGH,0.5046861078258712,ELEVATED
2024-09-26,TK,17326,16579,13.0,8.0,10.0,MODERATE,0.5035821192261577,ELEVATED
2024-09-29,BGS,5831,20506,245.0,8.0,29.0,SEVERE,0.5144013050282598,ELEVATED
2024-09-16,KYN,14313,11010,19.0,26.0,16.0,HIGH,0.5046861078258712,ELEVATED
2024-09-25,GGC,13240,12946,6.0,15.0,9.0,MODERATE,0.5035821192261577,ELEVATED
2024-09-17,KSRA,17611,13201,0.0,0.0,9.0,LOW,0.47618984268760034,MODERATE
2024-09-20,DLI,9425,4830,0.0,0.0,20.0,LOW,0.5202528470533339,ELEVATED
2024-09-21,BKSC,13304,13403,5.0,2.0,12.0,LOW,0.5068245617024918,ELEVATED
2024-09-25,CTC,12841,12773,59.0,40.0,18.0,HIGH,0.5087539205792517,ELEVATED
2024-09-14,BZA,20678,12078,0.0,5.0,15.0,LOW,0.5788219360808861,HIGH
2024-09-13,BRGA,12893,18189,24.0,82.0,28.0,HIGH,0.5046171125021766,ELEVATED
2024-09-29,BINA,14624,12406,154.0,4.0,28.0,SEVERE,0.5786224906218294,HIGH
2024-09-30,AD,16381,16351,11.0,0.0,14.0,MODERATE,0.4633946310830213,LOW
2024-09-22,TEL,17655,12709,3.0,0.0,2.0,LOW,0.4771278796681535,MODERATE
2024-09-07,MB,14311,12092,0.0,0.0,13.0,LOW,0.4809322138842775,MODERATE
2024-09-17,VAPI,9087,20901,4.0,0.0,20.0,LOW,0.4410169642888192,LOW
2024-09-16,ORAI,12534,19166,15.0,10.0,23.0,MODERATE,0.5036611971730109,ELEVATED
2024-09-23,DG,16787,6011,3.0,6.0,15.0,LOW,0.5075865684223952,ELEVATED
2024-09-14,ADRA,12827,22606,0.0,0.0,15.0,LOW,0.47618984268760034,MODERATE
2024-09-03,BAU,12137,12168,31.0,0.0,15.0,HIGH,0.4697781956910751,LOW
2024-09-27,YG,16381,16340,0.0,35.0,14.0,LOW,0.5069291426331757,ELEVATED
2024-09-07,AJJ,12601,18190,8.0,157.0,9.0,MODERATE,0.5078065948630793,ELEVATED
2024-09-10,VSKP,20805,17220,4.0,0.0,6.0,LOW,0.47576070317675856,MODERATE
2024-09-25,AGC,12421,12189,8.0,0.0,14.0,MODERATE,0.4748028734534198,MODERATE
2024-09-20,SA,16573,16235,5.0,35.0,22.0,LOW,0.4869721404307871,MODERATE
2024-09-03,RN,1168,16345,206.0,113.0,17.0,SEVERE,0.5562333008485432,HIGH
2024-09-19,NVS,16333,12979,5.0,0.0,7.0,LOW,0.46351168654950886,LOW
2024-09-16,BMKI,15001,9452,27.0,227.0,19.0,HIGH,0.5089105834627928,ELEVATED
2024-09-05,PNBE,12359,12236,0.0,0.0,15.0,LOW,0.5049724630673638,ELEVATED
2024-09-01,RKMP,12752,15065,15.0,165.0,25.0,MODERATE,0.5104409134143316,ELEVATED
2024-09-05,CD,12626,12772,582.0,0.0,15.0,SEVERE,0.47079828335817275,MODERATE
2024-09-03,PGW,12411,22488,0.0,0.0,11.0,LOW,0.4753070646033631,MODERATE
2024-09-23,DHO,11842,9321,125.0,110.0,10.0,SEVERE,0.5191906419765278,ELEVATED
2024-09-08,BHS,14115,14814,29.0,13.0,14.0,HIGH,0.5046861078258712,ELEVATED
2024-09-30,KRR,20672,12083,11.0,0.0,14.0,MODERATE,0.47275012624344775,MODERATE
2024-09-25,OGL,17210,18190,0.0,25.0,3.0,LOW,0.5069291426331757,ELEVATED
2024-09-09,BINA,12002,12198,13.0,66.0,13.0,MODERATE,0.5538303482058673,HIGH
2024-09-02,DEC,20473,12958,2.0,0.0,27.0,LOW,0.47535771400546917,MODERATE
2024-09-24,JP,12404,15013,26.0,0.0,15.0,HIGH,0.4703941918001285,MODERATE
2024-09-26,GDG,11140,17416,346.0,20.0,17.0,SEVERE,0.5152116948267143,ELEVATED
2024-09-20,KNW,2188,13201,0.0,0.0,15.0,LOW,0.47618984268760034,MODERATE
2024-09-05,DR,16339,12128,6.0,19.0,3.0,MODERATE,0.5037430044703648,ELEVATED
2024-09-10,PAU,12765,17629,0.0,40.0,10.0,LOW,0.5069291426331757,ELEVATED
2024-09-14,MOT,14526,12486,3.0,2.0,19.0,LOW,0.5075865684223952,ELEVATED
2024-09-10,BRC,12933,16734,28.0,0.0,2.0,HIGH,0.45181265107953883,LOW
2024-09-25,RMA,22997,19019,6.0,11.0,9.0,MODERATE,0.5025513045262423,ELEVATED
2024-09-05,BAQ,11271,12722,14.0,0.0,27.0,MODERATE,0.4699051388779805,LOW
2024-09-22,WR,22138,12844,11.0,0.0,15.0,MODERATE,0.4748028734534198,MODERATE
2024-09-05,BLU,15037,15040,11.0,2.0,15.0,MODERATE,0.5042395450153772,ELEVATED
2024-09-05,ASN,22307,12321,0.0,11.0,24.0,LOW,0.5112168912496228,ELEVATED
2024-09-11,JUC,22479,18104,41.0,26.0,7.0,HIGH,0.504833143849737,ELEVATED
2024-09-17,KGP,22861,12814,4.0,0.0,3.0,LOW,0.4754169413991586,MODERATE
2024-09-09,TNA,12052,22537,30.0,0.0,19.0,HIGH,0.4734872824976041,MODERATE
2024-09-02,CNB,15657,22857,10.0,158.0,3.0,MODERATE,0.5199732421791616,ELEVATED
2024-09-10,MAS,13352,22651,0.0,3.0,7.0,LOW,0.5479349006338857,ELEVATED
2024-09-24,AII,19712,19412,0.0,0.0,5.0,LOW,0.4757233009977858,MODERATE
2024-09-30,BSP,12856,12410,84.0,17.0,8.0,SEVERE,0.5194881215420252,ELEVATED
2024-09-20,KSG,12982,19412,0.0,7.0,27.0,LOW,0.5038759111998024,ELEVATED
2024-09-19,RE,14085,22422,0.0,0.0,11.0,LOW,0.47618984268760034,MODERATE
2024-09-28,JBP,5069,12150,221.0,0.0,19.0,SEVERE,0.46789496196668606,LOW
2024-09-11,TEL,12656,8539,9.0,105.0,26.0,MODERATE,0.5130032880625592,ELEVATED
2024-09-03,LDH,12716,12318,25.0,14.0,16.0,HIGH,0.5046861078258712,ELEVATED
2024-09-27,GD,15204,12555,55.0,21.0,11.0,HIGH,0.5123493917077472,ELEVATED
2024-09-22,RMGM,16219,16216,40.0,4.0,6.0,HIGH,0.5025240782785029,ELEVATED
2024-09-16,BJU,14620,13156,0.0,0.0,25.0,LOW,0.4755057872760171,MODERATE
2024-09-23,DR,12051,22229,8.0,0.0,6.0,MODERATE,0.47880502769983335,MODERATE
2024-09-06,MDP,15048,13005,14.0,10.0,4.0,MODERATE,0.46634157036076174,LOW
2024-09-13,BCA,13022,15028,38.0,0.0,28.0,HIGH,0.4697090991418631,LOW
2024-09-12,SPJ,15284,2569,17.0,0.0,23.0,HIGH,0.4829536467942009,MODERATE
2024-09-16,ARJ,15018,15159,29.0,0.0,11.0,HIGH,0.4703941918001285,MODERATE
2024-09-20,ASN,11448,12379,23.0,17.0,3.0,HIGH,0.5077264810694923,ELEVATED
2024-09-07,R,12810,12130,207.0,97.0,15.0,SEVERE,0.519436170463636,ELEVATED
2024-09-24,VM,22153,12638,3.0,0.0,12.0,LOW,0.47618984268760034,MODERATE
2024-09-25,TUP,12685,12672,9.0,0.0,1.0,MODERATE,0.4737882273004231,MODERATE
2024-09-19,DDU,19484,12988,0.0,6.0,9.0,LOW,0.521086126902223,ELEVATED
2024-09-04,RMU,14242,14205,19.0,2.0,4.0,HIGH,0.5053435336150908,ELEVATED
2024-09-02,UMB,12012,12498,0.0,0.0,12.0,LOW,0.5019175158025413,ELEVATED
2024-09-16,SPJ,15231,14673,26.0,65.0,4.0,HIGH,0.5224688441705339,ELEVATED
2024-09-28,MRGA,7221,17646,170.0,75.0,29.0,SEVERE,0.5144013050282598,ELEVATED
2024-09-19,HRS,18310,12312,0.0,10.0,2.0,LOW,0.5069291426331757,ELEVATED
2024-09-11,NLDA,12603,17255,0.0,47.0,27.0,LOW,0.506860147309481,ELEVATED
2024-09-18,BEAS,12926,15708,9.0,7.0,23.0,MODERATE,0.4520784699888125,LOW
2024-09-03,MMR,22687,12335,0.0,28.0,16.0,LOW,0.5084654847246645,ELEVATED
2024-09-26,BDTS,12909,22955,0.0,0.0,15.0,LOW,0.5317424273121223,ELEVATED
2024-09-27,AUBR,13243,12308,0.0,119.0,17.0,LOW,0.5111536182700973,ELEVATED
2024-09-06,NDL,18048,18464,152.0,16.0,24.0,SEVERE,0.5147497121968957,ELEVATED
2024-09-16,GYN,12791,11061,0.0,28.0,8.0,LOW,0.5069291426331757,ELEVATED
2024-09-14,JJKR,2838,6088,80.0,83.0,18.0,SEVERE,0.5150684471618031,ELEVATED
2024-09-11,ATP,17307,11014,2.0,56.0,24.0,LOW,0.507008220580029,ELEVATED
2024-09-07,LTT,11061,16345,0.0,0.0,9.0,LOW,0.5274962603479069,ELEVATED
2024-09-28,PAU,17020,17687,3.0,46.0,18.0,LOW,0.5069291426331757,ELEVATED
2024-09-25,BSB,22318,14006,0.0,7.0,27.0,LOW,0.5094172146641162,ELEVATED
2024-09-02,NAD,12945,12471,10.0,6.0,11.0,MODERATE,0.5042395450153772,ELEVATED
2024-09-06,PHD,12419,12180,23.0,8.0,3.0,HIGH,0.5046861078258712,ELEVATED
2024-09-01,SC,17645,12285,3.0,3.0,10.0,LOW,0.5515679700767623,HIGH
2024-09-30,HW,22660,22458,0.0,3.0,28.0,LOW,0.5075175730987005,ELEVATED
2024-09-17,BMB,18006,18451,11.0,62.0,18.0,MODERATE,0.5035821192261577,ELEVATED
2024-09-27,G,12850,12101,0.0,5.0,13.0,LOW,0.5075865684223952,ELEVATED
2024-09-23,TTR,16536,16546,0.0,0.0,25.0,LOW,0.4755057872760171,MODERATE
2024-09-24,SPJ,15048,15211,34.0,0.0,12.0,HIGH,0.48112113848238125,MODERATE
2024-09-11,KYN,22226,11055,10.0,16.0,10.0,MODERATE,0.5035821192261577,ELEVATED
2024-09-03,KARR,12058,12411,24.0,0.0,5.0,HIGH,0.46992765011031395,LOW
2024-09-12,MLMR,16352,20605,17.0,16.0,14.0,HIGH,0.5046861078258712,ELEVATED
2024-09-27,DNKL,22804,20857,142.0,2.0,3.0,SEVERE,0.5145623428135395,ELEVATED
2024-09-24,VDS,18620,13021,0.0,9.0,1.0,LOW,0.5049830268302075,ELEVATED
2024-09-04,NDLS,12314,12013,0.0,0.0,1.0,LOW,0.5423333880389035,ELEVATED
2024-09-11,RGM,17227,7498,17.0,18.0,24.0,HIGH,0.5047651857727244,ELEVATED
2024-09-25,BZA,7459,17655,54.0,6.0,2.0,HIGH,0.5324965306970149,ELEVATED
2024-09-08,ZN,12706,12757,33.0,18.0,14.0,HIGH,0.5046861078258712,ELEVATED
2024-09-13,TK,20661,12079,0.0,0.0,29.0,LOW,0.47535771400546917,MODERATE
2024-09-18,ASR,14505,12498,42.0,0.0,29.0,HIGH,0.5703085878550354,HIGH
2024-09-18,BRC,16533,12010,0.0,0.0,25.0,LOW,0.44831483186949356,LOW
2024-09-04,MSH,20492,14312,7.0,21.0,22.0,MODERATE,0.5008583478654876,ELEVATED
2024-09-02,KOTA,12963,20958,13.0,22.0,9.0,MODERATE,0.5035821192261577,ELEVATED
2024-09-07,TLY,12685,16604,0.0,9.0,28.0,LOW,0.5030338833329929,ELEVATED
2024-09-13,BUG,12558,15558,45.0,32.0,21.0,HIGH,0.504833143849737,ELEVATED
2024-09-25,BZU,12924,12791,0.0,35.0,11.0,LOW,0.5069291426331757,ELEVATED
